GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
#indicator+code,#indicator+name,#indicator+url,#date+year,#date+year+start,#date+year+end,#region+code,#region+name,#country+code,#country+name,#dimension+type,#dimension+code,#dimension+name,#indicator+value+num,#indicator+value,#indicator+value+low,#indicator+value+high
HWF_0008,Nursing personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-personnel-%28number%29,2015,2015,2015,AFR,Africa,GHA,Ghana,,,,48939.0,48 939,,
HWF_0019,Medical and Pathology Laboratory scientists  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-and-pathology-laboratory-scientists-%28number%29,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,4227.0,4227,,
HWF_0006,"Nursing and midwifery personnel (per 10,000)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-and-midwifery-personnel-%28per-10-000-population%29,2021,2021,2021,AFR,Africa,GHA,Ghana,,,,34.53,34.53,,
HWF_0005,Medical doctors not further defined (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-not-further-defined-%28number%29,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,61.0,61,,
HWF_0009,Midwifery personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/midwifery-personnel-%28number%29,2010,2010,2010,AFR,Africa,GHA,Ghana,,,,3780.0,3780,,
HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/physiotherapists-%28number%29,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,324.0,324,,
HWF_0002,Medical doctors (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-%28number%29,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,2679.0,2679,,
HWF_0002,Medical doctors (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-%28number%29,2009,2009,2009,AFR,Africa,GHA,Ghana,,,,2033.0,2033,,
HWF_0001,"Medical doctors (per 10,000)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-%28per-10-000-population%29,2020,2020,2020,AFR,Africa,GHA,Ghana,,,,1.66,1.66,,
HWF_0001,"Medical doctors (per 10,000)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-%28per-10-000-population%29,2014,2014,2014,AFR,Africa,GHA,Ghana,,,,1.08,1.08,,
HWF_0001,"Medical doctors (per 10,000)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-%28per-10-000-population%29,2007,2007,2007,AFR,Africa,GHA,Ghana,,,,0.7,0.7,,
HWF_0006,"Nursing and midwifery personnel (per 10,000)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-and-midwifery-personnel-%28per-10-000-population%29,2023,2023,2023,AFR,Africa,GHA,Ghana,,,,41.1,41.1,,
HWF_0005,Medical doctors not further defined (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-not-further-defined-%28number%29,2007,2007,2007,AFR,Africa,GHA,Ghana,,,,1665.0,1665,,
HWF_0020,Medical and Pathology Laboratory Technicians  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-and-pathology-laboratory-technicians-%28number%29,2021,2021,2021,AFR,Africa,GHA,Ghana,,,,6276.0,6276,,
HWF_0008,Nursing personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-personnel-%28number%29,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,58608.0,58 608,,
HWF_0008,Nursing personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-personnel-%28number%29,2009,2009,2009,AFR,Africa,GHA,Ghana,,,,24974.0,24 974,,
HWF_0020,Medical and Pathology Laboratory Technicians  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-and-pathology-laboratory-technicians-%28number%29,2008,2008,2008,AFR,Africa,GHA,Ghana,,,,213.0,213,,
HWF_0008,Nursing personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-personnel-%28number%29,2008,2008,2008,AFR,Africa,GHA,Ghana,,,,16800.0,16 800,,
